Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,current_vote,SNP,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,current_vote,Plaid Cymru,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,current_vote,Green,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,current_vote,Some other party,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,historic_vote,Remain,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,historic_vote,Leave,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,historic_vote,2019 Conservative Remainers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,historic_vote,2019 Conservative Leavers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,historic_vote,2019 Labour Remainers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,historic_vote,2019 Labour Leavers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
,,,,,,,historic_vote,2019 Lib Dem Remainers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,V001b
