Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,current_vote,Lib Dem,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,current_vote,SNP,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,current_vote,Plaid Cymru,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,current_vote,Green,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,current_vote,Other,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,historic_vote,Remain,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,27.1,15.0,18.5,39.5,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,historic_vote,Leave,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,13.1,14.3,9.7,59.2,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,gender,Male,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,19.0,27.4,12.7,35.3,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,gender,Female,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,12.8,19.6,5.6,62.1,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,age,18-34,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,10.4,43.9,1.3,44.4,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,age,35-44,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,22.8,14.8,,62.3,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,age,45-54,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,8.1,27.1,13.2,43.3,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
,,,,,,,age,55-64,"If you were forced to choose, which party would you vote for?",Voting intention (Westminster),which party would you vote for,Conservatives,Labour,Green,Some other party,,,,,,,13.8,6.8,22.8,56.6,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,AV003B
